,satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,promotion_last_5years,Departments,salary,Churn Probability
9303,0.76,0.85,3,204,2,1,0,product_mng,medium,0.006780969903152458
9304,0.51,0.69,3,135,3,0,0,IT,medium,0.008879223845621035
9305,0.54,0.55,4,252,3,0,0,RandD,medium,0.009123681103886306
9306,0.67,0.93,5,254,3,1,0,RandD,medium,0.013824285246105726
9307,0.68,0.44,5,165,3,0,0,RandD,medium,0.007571244302068368
9308,0.97,0.58,3,200,2,0,0,RandD,medium,0.00615521676437992
9309,0.5,0.74,3,155,3,0,0,RandD,medium,0.009230048598252305
9310,0.81,0.52,3,162,3,0,0,marketing,medium,0.006828282510044427
9311,0.77,0.73,4,159,3,1,0,sales,medium,0.006996225754200388
9312,0.59,0.75,4,266,3,0,0,accounting,medium,0.010603825855713222
9313,1.0,0.96,4,155,3,0,0,support,medium,0.0066335735785625375
9314,0.74,0.95,5,170,4,0,0,technical,medium,0.040416782435274655
9315,0.91,0.52,4,172,4,1,0,management,high,0.017813537882020933
9316,0.77,0.65,3,187,3,0,0,marketing,low,0.007372008878246935
9317,0.79,0.98,4,185,2,0,0,marketing,medium,0.007633459130858774
9318,0.82,0.51,5,232,3,0,0,marketing,medium,0.008839585082074294
9319,0.89,0.96,5,260,3,0,0,sales,low,0.03297579228339821
9320,0.83,0.62,4,218,3,0,0,sales,low,0.009398052539322466
9321,0.72,0.7,4,217,3,0,0,sales,low,0.009050260116420765
9322,0.7,0.74,3,212,3,0,0,sales,low,0.00882915557022798
9323,1.0,0.89,3,189,3,0,0,sales,low,0.0065624107888928454
9324,0.57,0.66,4,158,2,0,0,sales,low,0.008374852879378319
9325,0.55,0.54,5,168,2,0,0,sales,low,0.010058487948740938
9326,0.47,0.7,4,134,3,0,0,sales,low,0.06404202724538093
9327,0.95,0.77,4,213,3,1,0,sales,low,0.00636856973072502
9328,0.29,0.57,5,149,3,0,0,sales,low,0.0675119274885668
9329,0.71,0.5,3,201,2,0,0,sales,low,0.006998474707987806
9330,0.89,0.68,4,146,3,0,0,sales,low,0.007459826843344178
9331,0.81,0.97,4,212,2,0,0,sales,low,0.008827418972127922
9332,0.72,0.64,4,140,2,0,0,sales,low,0.008190673043809101
9333,1.0,0.85,4,156,3,0,0,sales,low,0.00676504552796058
9334,0.79,0.49,4,163,3,0,0,sales,high,0.006929667610633652
9335,0.69,0.84,3,154,2,0,0,sales,low,0.0091980198499732
9336,0.97,0.66,4,218,3,0,0,sales,high,0.007396771135247299
9337,0.61,0.59,3,157,2,0,0,sales,high,0.007310189108206058
9338,0.71,0.89,3,222,3,0,0,accounting,low,0.00991462761460886
9339,0.96,0.76,4,152,3,1,0,accounting,low,0.0058755511420620675
9340,0.77,0.73,5,263,2,0,0,accounting,high,0.013879004713157188
9341,0.57,0.99,3,231,3,0,0,hr,low,0.013533120984907611
9342,0.92,0.76,4,258,2,0,0,hr,medium,0.009391087084265554
9343,0.99,0.92,5,213,2,0,0,hr,high,0.014855350019106369
9344,0.86,0.73,3,159,3,0,0,hr,medium,0.008173718758233566
9345,0.78,0.66,4,156,3,1,0,technical,low,0.007028636597705533
9346,0.85,0.66,3,235,3,0,0,technical,low,0.009299484782458489
9347,0.38,0.6,4,190,2,0,0,technical,low,0.053009613982325676
9348,0.63,0.93,4,238,2,0,0,technical,low,0.011860999901118642
9349,0.66,0.72,4,137,3,0,0,technical,low,0.009171322920332644
9350,0.19,0.79,5,171,3,1,0,technical,low,0.04688151492436777
9351,0.63,0.59,4,249,2,0,0,technical,low,0.009174340988495618
9352,0.32,0.74,6,205,3,0,0,technical,low,0.08058525522396107
9353,0.73,0.55,3,149,3,0,0,technical,low,0.009163664870557423
9354,0.75,0.89,4,139,3,0,0,technical,low,0.009015456743764265
9355,0.7,0.66,4,168,3,0,0,technical,low,0.00826542893903264
9356,0.77,0.61,4,181,2,0,0,support,low,0.008202238403266164
9357,0.83,0.8,4,150,3,0,0,support,low,0.007887883890325244
9358,0.75,0.49,4,246,3,0,0,support,low,0.008456270835746146
9359,0.97,0.54,3,271,3,0,0,support,medium,0.008192826979304142
9360,0.75,0.55,5,204,3,0,0,support,low,0.007477291516626289
9361,0.66,0.84,3,170,4,0,0,support,low,0.02911885553122874
9362,0.56,0.49,3,208,3,0,0,support,low,0.007112713231604393
9363,0.77,0.98,2,226,3,0,0,support,low,0.049186330827499736
9364,0.82,0.81,3,149,3,0,0,support,low,0.009570158951242459
9365,0.85,0.59,2,264,2,0,0,support,low,0.026325887483482094
9366,0.49,0.79,5,177,2,0,0,support,low,0.010344389508356876
9367,0.24,0.87,4,262,3,0,0,technical,low,0.061437932595017807
9368,0.32,0.74,3,211,3,0,0,technical,low,0.06596829073635711
9369,0.77,0.51,4,141,3,1,0,technical,low,0.007713787489738963
9370,0.77,0.83,5,197,4,0,0,management,high,0.03305254237969693
9371,0.93,0.87,3,154,3,1,0,IT,low,0.005688042733264811
9372,0.22,0.74,5,178,5,0,0,IT,low,0.039171858964453986
9373,0.24,0.89,5,169,4,0,0,IT,low,0.05672724697282451
9374,0.99,0.99,3,228,4,0,0,IT,low,0.04729582273870179
9375,0.61,0.5,3,231,3,0,0,IT,high,0.007221070126554011
9376,0.6,0.91,4,185,3,1,0,product_mng,low,0.006810103407039893
9377,0.79,0.7,3,195,2,0,0,product_mng,low,0.007109944870069931
9378,0.94,0.62,3,147,3,0,0,product_mng,low,0.006380398517571188
9379,0.18,0.85,5,192,3,0,0,product_mng,high,0.047592506012491737
9380,0.51,0.73,5,241,3,0,0,IT,low,0.010507654900626068
9381,0.55,0.92,3,151,3,0,0,RandD,medium,0.008109207479039244
9382,0.73,0.74,3,221,3,0,0,RandD,high,0.007680205856575989
9383,0.41,0.63,5,263,3,0,0,RandD,medium,0.06600766489985771
9384,0.88,0.66,3,178,3,0,0,RandD,high,0.006210118800266951
9385,0.23,0.56,5,169,5,0,0,RandD,medium,0.044192684348331894
9386,0.78,0.56,3,271,4,0,0,marketing,medium,0.03032963466693013
9387,0.34,0.69,3,155,3,0,0,marketing,medium,0.058761859282566664
9388,0.51,0.41,2,164,4,0,0,sales,medium,0.02051971915233129
9389,0.8,0.86,3,226,2,0,0,accounting,medium,0.011447175189872132
9390,0.66,0.57,4,220,2,1,0,support,medium,0.006605183551960081
9391,0.62,0.63,5,153,6,0,0,technical,medium,0.04791106379754563
9392,0.5,0.97,2,252,4,0,0,management,medium,0.04634154488428494
9393,0.96,0.94,3,182,3,0,0,marketing,high,0.005786592346271973
9394,0.5,0.84,3,150,2,0,0,marketing,low,0.008556092492571096
9395,0.73,0.69,6,273,4,1,0,marketing,medium,0.07516000996983396
9396,0.47,0.39,6,215,5,0,0,sales,medium,0.05098710377151318
9397,0.49,0.83,3,172,2,0,0,sales,medium,0.01076135103040696
9398,0.92,0.62,3,264,2,0,0,sales,medium,0.009820463432181226
9399,0.24,0.39,5,158,2,0,0,sales,medium,0.0434421202699317
9400,0.61,0.58,4,142,4,0,0,sales,medium,0.023351006187177604
9401,0.83,0.89,4,137,3,0,0,sales,medium,0.00865225713682965
9402,0.88,0.66,4,275,3,0,0,sales,medium,0.017397892796295934
9403,0.61,0.55,3,245,3,0,0,sales,medium,0.008321144816351593
9404,0.68,0.54,4,165,4,0,0,sales,high,0.021309550155692136
9405,0.51,0.7,4,142,4,1,0,sales,low,0.02433937829124454
9406,0.88,0.58,4,215,2,0,0,sales,low,0.007084891535891583
9407,0.94,0.84,5,240,3,0,0,sales,low,0.025467154417665817
9408,0.58,0.88,4,255,3,0,0,sales,high,0.011408048614018756
9409,0.63,0.98,4,265,3,0,0,sales,low,0.014402834243589503
9410,0.81,0.49,4,285,4,0,0,sales,low,0.039627653693303684
9411,0.61,0.86,3,238,2,0,0,sales,low,0.009894725633864935
9412,0.65,0.63,3,137,3,0,0,sales,high,0.008263746099599992
9413,0.67,0.63,3,270,5,0,0,sales,low,0.06340401462779574
9414,0.64,0.62,4,145,3,1,0,sales,low,0.007019060340012442
9415,0.25,0.76,6,182,3,0,0,accounting,low,0.06862566359923045
9416,0.13,0.62,3,264,6,0,0,accounting,low,0.047621874500662506
9417,0.14,0.89,3,212,6,0,0,accounting,low,0.050691236761199195
9418,0.74,0.51,5,198,3,0,0,hr,low,0.008390471226015836
9419,0.8,0.81,5,200,3,0,0,hr,low,0.013216805648546086
9420,0.5,0.56,3,263,4,0,0,hr,medium,0.03904820207352484
9421,0.69,0.75,4,249,4,0,0,hr,medium,0.03377477304135309
9422,0.91,0.53,4,212,3,0,0,technical,low,0.0065520383681898
9423,0.8,0.51,3,159,3,0,0,technical,low,0.00923951985283751
9424,0.93,0.52,3,181,3,0,0,technical,low,0.006445241380646718
9425,0.57,0.99,3,100,4,1,0,technical,low,0.03659025842538411
9426,0.51,0.58,2,218,2,1,0,technical,low,0.02512428489571612
9427,0.98,0.54,4,178,3,0,0,technical,low,0.006938487353324336
9428,0.85,0.83,4,219,3,0,0,technical,low,0.027588534837800268
9429,0.73,0.56,5,239,3,0,0,technical,low,0.010014620831823924
9430,0.97,0.9,3,255,2,0,0,technical,low,0.009250480221882823
9431,0.52,0.61,4,163,2,0,0,technical,low,0.008375879204686819
9432,0.31,0.38,3,173,2,0,0,technical,low,0.0525807686207936
9433,0.49,0.77,3,147,3,0,0,support,low,0.010148190641752678
9434,0.81,0.44,4,166,4,1,0,support,low,0.023558600431624267
9435,0.52,0.8,5,209,2,0,0,support,low,0.009196452131739257
9436,0.69,0.56,5,271,3,0,0,support,low,0.009831211821635653
9437,0.7,0.74,3,253,4,1,0,support,low,0.027367770473396502
9438,0.65,0.85,4,233,2,0,0,support,low,0.01138061639967514
9439,0.54,0.71,2,194,2,0,0,support,low,0.018193705504879355
9440,0.57,0.49,2,237,2,0,0,support,low,0.015735153980944643
9441,0.78,0.9,4,238,2,0,0,support,low,0.026719544612074774
9442,0.99,0.92,4,212,3,0,0,support,low,0.006985917242020886
9443,0.57,0.83,5,189,3,0,0,support,low,0.010535182982759132
9444,0.33,0.58,3,115,3,0,0,technical,low,0.051711802997799886
9445,0.97,0.58,4,159,3,0,0,technical,low,0.007137384355795291
9446,0.95,0.58,5,133,3,0,0,technical,low,0.008914041566639691
9447,0.69,0.83,5,225,3,0,0,management,low,0.02259640964474409
9448,0.97,0.91,2,112,5,0,0,IT,low,0.11952070501665067
9449,0.4,0.59,3,111,4,1,0,IT,low,0.055309032814619914
9450,0.67,0.71,4,178,6,0,0,IT,low,0.030274514439383844
9451,0.96,0.58,5,178,3,0,0,IT,low,0.006685152016740877
9452,0.49,0.95,2,181,4,1,0,IT,low,0.04455146170820887
9453,0.56,0.66,3,139,2,0,0,product_mng,low,0.008243795497777305
9454,0.99,0.78,2,177,4,0,0,product_mng,low,0.03221927618389485
9455,0.49,0.88,4,270,3,0,0,product_mng,low,0.015264730643287793
9456,0.53,0.69,4,135,3,0,0,product_mng,low,0.009145402489796454
9457,0.75,0.5,4,166,4,0,0,IT,low,0.02237763172594459
9458,0.51,0.89,3,230,4,0,0,marketing,low,0.03749096964589797
9459,0.65,0.9,3,163,3,1,0,marketing,medium,0.006810289286516331
9460,0.45,0.66,2,236,3,0,0,marketing,medium,0.07135349764529453
9461,0.98,0.91,3,264,4,1,0,marketing,medium,0.04050474731081806
9462,0.9,0.74,3,185,2,0,0,marketing,medium,0.0075193495673360694
9463,0.37,0.62,4,253,2,0,0,marketing,medium,0.06846415381220547
9464,0.52,0.99,4,253,3,0,0,marketing,medium,0.014218543693480152
9465,0.96,0.78,3,135,3,0,0,sales,medium,0.007836359181552328
9466,0.99,0.7,2,182,4,0,0,accounting,medium,0.019703041973722857
9467,0.66,0.56,5,202,3,0,0,support,medium,0.007590736417859773
9468,0.84,0.54,5,186,2,0,0,technical,medium,0.0076524122372104
9469,0.16,0.87,5,163,3,0,0,management,medium,0.05212824209448398
9470,0.75,0.59,3,242,3,0,0,marketing,medium,0.008533934431681028
9471,0.52,0.74,3,160,2,0,0,marketing,high,0.00881473887445571
9472,0.86,0.86,3,173,3,0,0,marketing,low,0.007157231071367072
9473,0.75,0.53,3,154,2,0,0,sales,medium,0.007018072727415938
9474,0.73,0.99,3,160,3,0,0,sales,medium,0.008240676946129741
9475,0.98,0.84,3,139,2,0,0,sales,medium,0.007634526517988641
9476,0.8,0.84,3,251,3,0,0,sales,medium,0.012515320832374015
9477,0.18,0.48,4,176,4,1,0,sales,low,0.048070550675095566
9478,0.37,0.72,2,163,3,0,0,sales,low,0.07009410981316926
9479,0.97,0.86,3,257,4,0,0,sales,low,0.04363437266682627
9480,0.56,0.68,4,159,3,0,0,sales,low,0.008611911801209099
9481,0.32,0.65,2,183,3,0,0,sales,low,0.03548081380376105
9482,0.63,0.88,4,260,2,0,0,sales,low,0.012791956845239458
9483,0.36,0.78,6,151,3,0,0,sales,low,0.10206589510254703
9484,0.75,0.49,4,246,3,1,0,sales,low,0.007413447214835579
9485,0.42,0.86,3,160,4,1,0,sales,low,0.07223156505144813
9486,0.96,0.66,3,155,2,0,0,sales,low,0.006753622592763865
9487,0.62,0.78,5,250,6,0,0,sales,low,0.07588463675943358
9488,0.78,0.96,2,174,3,0,0,sales,low,0.03675608550754976
9489,0.93,0.89,3,262,2,0,0,sales,low,0.009735359761760308
9490,0.93,0.87,4,257,2,0,0,sales,low,0.020759545210727696
9491,0.45,0.42,4,140,2,0,0,sales,low,0.04963806124499557
9492,0.44,0.56,3,123,3,0,0,accounting,medium,0.06472109864186079
9493,0.57,0.55,3,264,2,0,0,accounting,medium,0.009795516121020453
9494,0.77,0.51,2,254,5,0,0,accounting,medium,0.0749314801434721
9495,0.6,0.98,4,205,4,0,0,hr,medium,0.06305355538873518
9496,0.25,0.94,6,199,4,0,0,hr,medium,0.07184774148210489
9497,0.59,0.43,3,171,3,0,0,hr,medium,0.008109971240811623
9498,0.29,0.57,5,98,5,0,0,hr,medium,0.058488105351244234
9499,0.5,0.95,3,166,4,1,0,technical,low,0.038800025728920814
9500,0.91,0.94,4,264,4,0,0,technical,low,0.10731757974056638
9501,0.78,0.65,3,176,2,0,0,technical,low,0.007673447374896098
9502,0.73,0.76,2,166,3,0,0,technical,low,0.020288487760539264
9503,0.51,0.59,4,169,3,0,0,technical,low,0.008931040292238032
9504,0.65,0.82,4,257,3,0,0,technical,low,0.014288178552320025
9505,0.25,0.87,3,265,4,0,0,technical,low,0.08267736928299746
9506,0.5,0.63,5,167,2,0,0,technical,low,0.00905562857826191
9507,0.53,0.58,4,134,2,0,0,technical,low,0.009203745515799234
9508,0.57,0.76,2,176,3,0,0,technical,low,0.018872347878699337
9509,0.77,0.91,5,274,3,0,0,technical,low,0.03323113839291209
9510,0.94,0.77,3,201,3,0,0,support,low,0.0066191411670613425
9511,0.5,0.53,3,121,4,0,0,support,low,0.02711256595715003
9512,0.47,0.57,3,97,4,0,0,support,low,0.06295054722245266
9513,0.92,0.54,4,217,4,0,0,support,low,0.023368097776456594
9514,0.9,0.87,3,220,3,0,0,support,low,0.011252290849178117
9515,0.54,0.46,2,98,4,0,0,support,low,0.019025126527234724
9516,0.58,0.97,5,265,3,0,0,support,low,0.01928036426337443
9517,0.95,0.87,3,201,3,0,0,support,low,0.006755224645794965
9518,0.52,0.71,3,151,3,0,0,support,low,0.008386807050891074
9519,0.83,0.51,4,199,3,0,0,support,low,0.006824300135290271
9520,0.54,0.92,4,175,3,0,0,support,low,0.010832588743199825
9521,0.8,0.85,5,253,3,1,0,technical,low,0.02162603756755052
9522,0.52,0.57,3,183,2,0,0,technical,low,0.00772381881004843
9523,0.83,0.8,5,223,3,0,0,technical,low,0.01094762425879083
9524,0.74,0.55,5,168,4,0,0,management,low,0.024444427358571313
9525,0.87,0.71,5,244,2,0,0,IT,low,0.008505586241993499
9526,0.45,0.87,2,268,4,1,0,IT,low,0.13464688193257318
9527,0.72,0.72,4,218,4,0,0,IT,low,0.029365322251225796
9528,0.27,0.85,2,277,6,1,0,IT,low,0.07185171115695879
9529,0.51,0.88,5,225,2,1,0,IT,low,0.01321435422691621
9530,0.55,0.55,4,257,3,0,0,product_mng,low,0.00903631028255325
9531,0.89,0.69,4,170,3,0,0,product_mng,low,0.006925037284143759
9532,0.85,0.86,3,179,3,0,0,product_mng,low,0.00769587076808626
9533,0.29,0.85,4,211,2,0,0,product_mng,low,0.05282507044538756
9534,0.96,0.5,3,217,2,1,0,IT,low,0.0051123868924717285
9535,0.9,0.68,3,135,3,0,0,RandD,low,0.007573729382745245
9536,0.28,0.94,6,167,3,1,0,RandD,low,0.056997697902727955
9537,0.93,0.98,4,189,3,0,0,RandD,medium,0.006012081423905287
9538,0.51,0.57,3,162,3,1,0,RandD,medium,0.006301126542136728
9539,0.97,0.76,3,193,3,0,0,RandD,medium,0.006503588843267418
9540,0.71,0.55,4,273,3,1,0,RandD,medium,0.008682902403715505
9541,0.52,0.69,6,138,5,0,0,marketing,medium,0.04687927295532277
9542,0.87,0.84,4,237,3,1,0,sales,medium,0.02060512747323585
9543,0.78,0.61,5,260,2,0,0,accounting,medium,0.010388579855802098
9544,0.57,0.82,3,149,5,1,0,support,medium,0.11253759955555055
9545,0.34,0.49,4,149,3,0,0,technical,medium,0.062496904695894875
9546,0.95,0.95,4,137,4,0,0,management,medium,0.023799307633068104
9547,0.72,0.73,5,167,3,0,0,marketing,medium,0.007896709571172299
9548,0.61,0.37,4,165,6,0,0,marketing,medium,0.024123255044868133
9549,0.39,0.39,2,131,2,0,0,marketing,high,0.21011192623743294
9550,0.72,0.59,5,138,2,0,0,sales,low,0.00911581101224897
9551,0.86,0.91,4,234,3,1,0,sales,medium,0.020037538308944884
9552,0.69,0.67,4,141,3,0,0,sales,medium,0.008262362957713563
9553,0.5,0.65,4,266,3,1,0,sales,medium,0.008645912668045878
9554,0.62,0.68,3,134,2,0,0,sales,medium,0.009036115756147059
9555,0.76,0.55,4,147,3,0,0,sales,low,0.009229794996397308
9556,0.97,0.88,4,237,4,0,0,sales,low,0.09172250061681855
9557,0.78,0.57,5,114,4,0,0,sales,low,0.025202929106633958
9558,0.81,0.89,4,166,2,1,0,sales,low,0.007221820034726632
9559,0.15,0.95,4,173,5,1,0,sales,low,0.046418987988656
9560,0.72,0.5,3,205,3,1,0,sales,low,0.005919443410582458
9561,0.8,0.5,3,219,3,0,0,sales,low,0.00825217825100231
9562,0.76,0.74,3,173,2,0,0,sales,low,0.010249418380172003
9563,0.19,0.73,4,231,3,0,0,sales,low,0.057917978091720564
9564,0.75,0.75,5,133,2,0,0,sales,low,0.01212100460985222
9565,0.94,0.49,4,220,3,0,0,sales,low,0.006944634382033763
9566,0.93,0.59,5,158,3,0,0,sales,low,0.00722547055069982
9567,0.96,0.92,3,182,4,0,0,sales,low,0.022767666338170824
9568,0.14,0.57,6,275,5,0,0,sales,low,0.10245179144203843
9569,0.75,0.71,3,237,3,1,0,accounting,low,0.007374465384935111
9570,0.6,0.59,5,146,4,0,0,accounting,low,0.027383772770873567
9571,0.65,0.48,4,144,3,0,0,accounting,low,0.009388419217149295
9572,0.59,0.79,2,195,3,0,0,hr,low,0.024007915559512188
9573,0.93,0.78,5,191,4,0,0,hr,medium,0.02982824280433571
9574,0.5,1.0,3,149,2,0,0,hr,medium,0.02790886589538063
9575,0.62,0.55,4,137,3,1,0,hr,medium,0.008730939145332687
9576,0.24,0.58,3,184,5,1,0,technical,medium,0.0428919515643817
9577,0.66,0.87,4,139,3,0,0,technical,medium,0.009130676738049189
9578,0.55,0.95,4,249,4,0,0,technical,medium,0.0725202094222401
9579,0.91,0.66,3,168,3,0,0,technical,medium,0.0070458185620916195
9580,0.59,0.51,2,145,5,0,0,technical,medium,0.04490431263718093
9581,0.74,0.54,5,221,3,0,0,technical,medium,0.009682491485360857
9582,0.43,0.51,2,123,3,0,0,technical,medium,0.40148646320164316
9583,0.85,0.99,6,153,6,0,0,technical,medium,0.1788452383343205
9584,0.46,0.54,3,183,4,0,0,technical,medium,0.07312418033251811
9585,0.48,0.56,4,271,3,0,0,technical,high,0.03740423681631468
9586,0.96,1.0,4,167,2,1,0,technical,low,0.012270907853219815
9587,0.55,0.9,4,177,3,0,0,support,medium,0.010004977418394045
9588,0.82,0.74,3,256,3,1,0,support,medium,0.0081918749930549
9589,0.24,0.65,3,143,4,0,0,support,medium,0.04796670266150261
9590,0.69,0.71,3,241,3,0,0,support,medium,0.00892165757663525
9591,0.29,0.68,4,210,3,0,0,support,low,0.05527975120612607
9592,0.53,0.7,4,155,5,1,0,support,low,0.050974560502928125
9593,0.65,0.77,2,248,3,0,0,support,low,0.0263635047773135
9594,0.57,0.53,3,162,3,0,0,support,low,0.007213748058627333
9595,0.6,0.5,4,137,3,0,0,support,low,0.009916860905418457
9596,0.79,0.55,5,242,2,0,0,support,low,0.008582464034623911
9597,0.41,0.5,6,257,6,1,0,support,low,0.07360738979613016
9598,0.79,0.72,5,245,3,1,0,technical,low,0.010168066707217123
9599,0.5,0.8,3,234,3,0,0,technical,low,0.010225382266810655
9600,0.8,0.76,4,135,2,0,0,technical,low,0.00881271456376399
9601,0.61,0.79,5,269,2,0,0,management,low,0.013336105472064078
9602,0.99,0.68,4,238,3,0,0,IT,low,0.007933390940349281
9603,0.77,0.86,3,101,5,0,0,IT,low,0.16100426471509854
9604,0.7,0.52,5,200,2,1,0,IT,low,0.005568406628249563
9605,0.55,0.87,3,241,4,0,0,IT,low,0.03698264206941179
9606,0.87,0.63,3,143,3,1,0,IT,low,0.0058662588411246466
9607,0.97,0.6,3,169,2,1,0,product_mng,low,0.005044894976259196
9608,0.56,0.99,4,270,2,0,0,product_mng,low,0.0141796359427896
9609,0.99,0.81,4,246,3,1,0,product_mng,low,0.013171443736849697
9610,0.57,0.66,4,151,2,0,0,product_mng,low,0.007278093341549226
9611,1.0,0.84,3,227,3,0,0,IT,low,0.0098128363750875
9612,0.97,0.74,3,134,3,1,0,marketing,high,0.006497308469455283
9613,0.81,0.54,4,155,4,0,0,accounting,high,0.022316560535413164
9614,0.76,0.48,5,173,3,0,0,accounting,high,0.0076999617230301505
9615,0.95,0.55,5,134,3,0,0,IT,medium,0.009729324861369366
9616,0.81,0.65,3,195,2,0,0,IT,medium,0.00718598468593875
9617,0.8,0.65,3,264,4,0,0,management,high,0.028113777344158437
9618,0.72,0.57,3,203,2,1,0,marketing,medium,0.005417551331209105
9619,0.68,0.65,3,243,2,0,0,sales,medium,0.00855297464204882
9620,0.21,0.61,6,159,5,1,0,accounting,medium,0.053339582353766624
9621,0.46,0.4,3,145,2,0,0,support,medium,0.03354662947258992
9622,0.8,0.7,3,238,2,0,0,technical,medium,0.009855731863480146
9623,0.57,0.64,4,151,2,0,0,management,medium,0.007801669805844477
9624,0.58,0.57,5,205,2,0,0,marketing,high,0.006669261298211246
9625,0.91,1.0,4,211,3,0,0,marketing,low,0.02230454675772403
9626,0.63,0.67,5,169,2,0,0,marketing,medium,0.007502723690350033
9627,0.95,0.86,2,263,4,0,0,sales,medium,0.03762786344790167
9628,0.87,0.67,5,143,3,0,0,sales,medium,0.007671558422006773
9629,0.22,0.53,5,160,4,1,0,sales,medium,0.049158893002345286
9630,0.95,0.65,5,142,2,1,0,sales,low,0.005964390978402458
9631,0.18,0.5,4,169,4,0,0,sales,low,0.05296150606716452
9632,0.87,0.63,5,214,3,0,0,sales,low,0.008089098710378743
9633,0.23,0.84,5,131,5,0,0,sales,low,0.05503324649876325
9634,0.93,0.69,3,213,4,0,0,sales,low,0.020927150149064887
9635,0.58,0.75,4,244,4,0,0,sales,low,0.028336583492840187
9636,0.68,0.55,4,169,3,1,0,sales,low,0.006208695519647605
9637,0.76,0.71,4,156,3,0,0,sales,low,0.008114970760639257
9638,0.68,0.84,5,161,3,0,0,sales,low,0.010350206212671763
9639,0.99,0.47,3,152,5,0,0,sales,low,0.04092402172022129
9640,0.64,0.55,3,201,2,0,0,sales,low,0.00706606772144879
9641,0.61,0.83,5,269,5,1,0,sales,low,0.3466366194230267
9642,0.51,0.5,5,242,2,0,0,sales,low,0.009509816748809003
9643,0.69,0.66,3,113,4,0,0,sales,low,0.02456112110104691
9644,0.85,0.6,3,251,2,0,0,sales,low,0.008967481788986334
9645,0.55,0.89,6,99,3,0,0,sales,low,0.0898814156525124
9646,0.56,0.89,4,263,3,0,0,accounting,low,0.01412144941086117
9647,0.69,0.68,4,214,4,0,0,accounting,low,0.025431819520189258
9648,0.61,0.46,4,172,3,0,0,accounting,low,0.008251181236755355
9649,0.47,0.65,4,172,2,0,0,hr,low,0.030563656581852727
9650,0.58,0.79,4,196,3,1,0,hr,low,0.007820696743370782
9651,0.16,0.56,5,152,5,0,0,hr,medium,0.05388510568486688
9652,0.53,0.64,2,109,3,0,0,hr,medium,0.010179635000998877
9653,0.82,0.82,5,193,4,0,0,technical,medium,0.048770874466277175
9654,0.68,0.61,4,227,3,0,0,technical,medium,0.009088463047130412
9655,0.6,0.72,3,181,2,0,0,technical,medium,0.00808883824459396
9656,0.93,0.44,5,190,5,0,0,technical,medium,0.05485712520672075
9657,0.58,0.49,2,107,3,0,0,technical,medium,0.01784219116612486
9658,0.61,0.96,4,161,3,1,0,technical,medium,0.007574684185055116
